NOME,QoE,TempoJogo,UsoCpu,UsoRam,UsoGpu,UsoVram,DelayVideo,DelayComandos,JitterVideo,JitterComandos,PerdaVideo,PerdaComandos,Jogo,TerminoPartida
Player 1,4,3,70,37,22,19,0,100,0,15,0.0,0.5,Half-Life 2,18.32
Player 1,5,3,78,37,22,19,50,0,25,0,1.0,0.0,Half-Life 2,18.33
Player 1,6,3,79,37,23,19,25,50,5,25,0.5,0.5,Half-Life 2,18.35
Player 1,5,3,79,37,22,19,50,0,15,0,1.5,0.0,Half-Life 2,18.36
Player 1,6,3,70,37,20,18,150,0,0,0,0.0,0.0,Half-Life 2,18.37
Player 1,5,3,72,37,22,19,75,0,0,0,1.0,0.0,Half-Life 2,18.38
Player 1,0,3,30,11,16,15,125,0,5,0,2.0,0.0,Half-Life 2,17.55
Player 1,4,3,41,12,26,23,75,0,20,0,2.0,0.0,Half-Life 2,17.56
Player 1,5,3,43,13,26,23,25,0,15,0,0.5,0.0,Half-Life 2,17.58
Player 1,4,3,45,13,26,23,0,50,0,5,0.0,2.0,Half-Life 2,18.00
Player 1,0,3,43,13,24,21,150,100,5,5,1.0,1.0,Half-Life 2,18.01
Player 1,2,3,41,13,26,23,125,150,20,20,0.0,1.5,Half-Life 2,18.02
Player 1,1,3,44,13,25,22,0,125,0,25,0.0,0.5,Half-Life 2,18.03
Player 1,1,3,46,14,24,22,125,125,15,15,2.5,2.5,Half-Life 2,18.05
Player 1,6,3,47,13,25,22,50,0,15,0,1.0,0.0,Half-Life 2,18.06
Player 1,6,3,44,14,25,23,50,25,25,0,0.0,0.0,Half-Life 2,18.07
Player 1,3,3,44,13,25,22,100,0,0,0,1.0,0.0,Half-Life 2,18.09
Player 1,6,3,46,14,25,22,75,0,0,0,2.5,0.0,Half-Life 2,18.10
Player 1,4,3,46,14,25,22,75,150,10,0,2.5,2.5,Half-Life 2,18.11
Player 1,6,3,48,14,25,22,0,50,0,5,0.0,0.0,Half-Life 2,18.12
Player 1,0,3,45,14,26,23,0,50,0,15,0.0,1.5,Half-Life 2,18.14
Player 1,1,3,43,14,24,21,0,125,0,20,0.0,1.0,Half-Life 2,18.15
Player 1,3,3,46,14,25,22,75,150,15,5,1.5,1.5,Half-Life 2,18.16
Player 1,6,3,44,14,25,22,25,0,10,0,0.5,0.0,Half-Life 2,18.18
Player 1,5,3,45,14,26,23,50,0,10,0,1.0,0.0,Half-Life 2,18.19
Player 1,4,3,44,14,25,22,125,0,0,0,3.0,0.0,Half-Life 2,18.20
Player 1,6,3,44,14,25,22,0,25,0,15,0.0,1.5,Half-Life 2,18.22
Player 1,0,3,43,14,25,22,150,75,25,25,3.0,3.0,Half-Life 2,18.23
Player 1,6,3,44,14,24,21,0,125,0,15,0.0,0.0,Half-Life 2,18.24
Player 1,4,3,47,14,25,22,50,0,10,0,0.5,0.0,Half-Life 2,18.26
Player 1,3,3,48,14,24,21,0,75,0,25,0.0,1.5,Half-Life 2,18.27
Player 3,5,3,47,14,26,24,25,125,0,5,0.0,1.0,Half-Life 2,18.41
Player 3,3,3,48,14,25,22,0,75,0,5,0.0,1.0,Half-Life 2,18.43
Player 3,3,3,48,14,25,21,25,75,25,25,2.5,2.5,Half-Life 2,18.45
Player 3,3,3,49,15,24,21,50,125,25,20,1.5,1.5,Half-Life 2,18.47
Player 3,2,3,46,15,21,20,50,0,10,0,1.0,0.0,Half-Life 2,18.50
Player 3,0,3,42,15,9,10,125,75,5,20,0.0,1.5,Half-Life 2,18.52
Player 3,3,3,44,15,9,9,100,0,25,0,0.0,0.0,Half-Life 2,18.53
Player 3,4,3,37,14,8,9,0,75,0,25,0.0,1.0,Half-Life 2,18.55
Player 3,1,3,42,15,8,9,0,150,0,10,0.0,3.0,Half-Life 2,18.56
Player 3,2,3,45,15,9,9,100,0,25,0,3.0,0.0,Half-Life 2,18.57
Player 3,2,3,43,15,8,9,75,25,5,10,2.0,2.0,Half-Life 2,18.58
Player 3,3,3,46,15,8,9,75,0,10,0,2.0,0.0,Half-Life 2,19.00
Player 3,3,3,46,15,8,9,50,0,15,0,2.5,0.0,Half-Life 2,19.01
Player 3,1,3,47,15,8,9,100,125,15,10,1.5,1.5,Half-Life 2,19.02
Player 3,4,3,47,15,9,9,25,100,5,25,2.5,2.5,Half-Life 2,19.04
Player 3,0,3,49,15,10,10,0,125,0,5,0.0,2.0,Half-Life 2,19.07
Player 3,3,4,51,15,10,10,0,50,0,10,0.0,2.0,Half-Life 2,19.11
Player 3,3,3,50,16,10,10,75,0,25,0,1.0,0.0,Half-Life 2,19.14
Player 3,3,3,50,16,12,11,50,0,20,0,2.5,0.0,Half-Life 2,19.17
Player 3,5,3,48,15,8,9,0,0,0,0,2.0,0.0,Half-Life 2,19.19
Player 3,4,3,51,16,8,9,0,0,0,0,2.5,0.0,Half-Life 2,19.20
Player 3,3,3,45,16,8,9,100,100,25,10,2.5,2.5,Half-Life 2,19.21
Player 3,3,3,48,16,8,9,100,50,0,10,1.5,1.5,Half-Life 2,19.23
Player 3,2,3,47,16,8,9,75,0,5,0,0.5,0.0,Half-Life 2,19.24
Player 3,1,3,46,16,9,10,150,0,20,0,3.0,0.0,Half-Life 2,19.26
Player 3,3,3,50,16,9,9,0,50,0,10,0.0,2.5,Half-Life 2,19.27
Player 3,3,3,47,16,9,9,0,100,0,20,0.0,0.5,Half-Life 2,19.28
Player 3,2,3,47,16,8,9,150,100,10,10,3.0,3.0,Half-Life 2,19.30
Player 3,0,3,50,16,8,9,150,150,20,15,2.5,2.5,Half-Life 2,19.31
Player 3,4,3,49,16,8,9,50,125,20,0,0.0,3.0,Half-Life 2,19.33
Player 3,2,3,49,16,8,9,125,150,15,25,2.5,2.5,Half-Life 2,19.34
Player 3,5,3,51,16,8,8,0,75,0,0,0.0,2.0,Half-Life 2,19.35
Player 3,2,3,48,16,8,9,150,25,0,0,3.0,3.0,Half-Life 2,19.37
Player 3,5,3,50,16,8,9,25,125,10,10,0.5,0.5,Half-Life 2,19.38
Player 3,1,3,51,17,9,9,100,0,15,0,2.5,0.0,Half-Life 2,19.40
Player 3,1,3,54,17,8,9,0,75,0,15,0.0,0.5,Half-Life 2,19.41
Player 3,4,3,54,17,8,9,75,0,0,0,3.0,0.0,Half-Life 2,19.43
Player 3,2,3,56,17,9,9,0,75,0,25,0.0,1.5,Half-Life 2,19.44
Player 3,2,3,53,17,8,8,150,75,20,5,2.5,2.5,Half-Life 2,19.46
Player 3,5,3,58,17,9,9,25,0,0,0,0.5,0.0,Half-Life 2,19.47
Player 3,2,3,60,17,8,9,100,50,10,25,2.5,2.5,Half-Life 2,19.49
Player 3,2,3,58,17,8,9,125,0,5,0,1.0,0.0,Half-Life 2,19.50
Player 3,4,3,58,18,8,8,25,0,0,0,3.0,0.0,Half-Life 2,19.51
Player 3,3,3,60,18,8,8,100,0,0,0,2.5,0.0,Half-Life 2,19.53
Player 3,2,3,63,18,9,9,50,50,10,20,3.0,3.0,Half-Life 2,19.54
Player 3,2,3,66,18,8,9,75,0,15,0,2.0,0.0,Half-Life 2,19.55
Player 3,3,3,70,18,8,9,0,50,0,10,0.0,3.0,Half-Life 2,19.57
Player 3,5,3,68,18,8,9,0,50,0,25,0.0,0.0,Half-Life 2,19.58
Player 3,3,3,69,19,8,8,0,50,0,10,0.0,1.5,Half-Life 2,20.00
Player 3,3,3,68,18,8,8,0,125,0,0,0.0,1.5,Half-Life 2,20.01
Player 1,0,3,34,13,7,8,0,150,0,25,0.0,2.0,Half-Life 2,15.12
Player 1,3,3,37,14,8,9,50,50,20,20,3.0,3.0,Half-Life 2,15.13
Player 1,6,3,38,14,9,9,25,0,20,0,2.0,0.0,Half-Life 2,15.14
Player 1,5,3,39,14,9,9,25,0,5,0,3.0,0.0,Half-Life 2,15.16
Player 1,1,3,38,15,8,9,100,50,5,5,0.0,2.5,Half-Life 2,15.17
Player 1,5,3,38,14,9,9,25,100,15,10,3.0,3.0,Half-Life 2,15.18
Player 1,6,3,38,15,9,9,0,25,0,5,0.0,0.0,Half-Life 2,15.19
Player 1,2,3,38,15,9,9,75,50,25,0,3.0,3.0,Half-Life 2,15.21
Player 1,4,3,39,15,9,9,50,0,20,0,0.5,0.0,Half-Life 2,15.25
Player 1,1,3,39,15,9,9,0,125,0,25,0.0,2.5,Half-Life 2,15.26
Player 1,0,3,38,13,8,9,150,0,20,0,1.5,0.0,Half-Life 2,18.17
Player 1,2,3,39,14,9,9,0,75,0,10,0.0,1.0,Half-Life 2,18.18
Player 1,2,3,33,13,7,7,100,75,25,20,0.0,0.5,Half-Life 2,16.16
Player 1,6,3,38,14,9,9,75,0,20,0,0.0,0.0,Half-Life 2,16.17
Player 1,4,3,40,14,10,10,75,0,5,0,3.0,0.0,Half-Life 2,16.19
Player 1,6,3,36,15,9,9,0,75,0,10,0.0,0.0,Half-Life 2,16.20
Player 1,2,3,27,14,7,8,0,150,0,25,0.0,2.5,Spelunky,16.22
Player 1,6,3,29,14,8,8,0,75,0,25,0.0,1.5,Spelunky,16.23
Player 1,4,3,28,14,8,8,75,0,25,0,0.5,0.0,Spelunky,16.24
Player 1,1,3,29,14,8,8,150,50,0,25,2.5,2.5,Spelunky,16.25
Player 1,5,3,28,14,7,8,150,75,10,0,0.0,0.0,Spelunky,16.28
Player 1,6,3,27,14,8,8,25,50,10,5,0.5,0.5,Spelunky,16.29
Player 1,5,3,39,15,8,9,0,50,0,0,0.0,0.5,Half-Life 2,16.30
Player 1,2,3,39,15,9,9,0,100,0,25,0.0,2.5,Half-Life 2,16.32
Player 5,2,3,43,15,9,9,0,75,0,10,0.0,1.5,Half-Life 2,16.52
Player 5,2,3,43,16,11,10,100,0,10,0,0.5,0.0,Half-Life 2,16.55
Player 5,3,3,42,16,10,10,125,25,20,25,2.0,2.0,Half-Life 2,16.58
Player 5,2,4,36,15,8,8,50,150,15,15,2.0,2.0,Half-Life 2,17.02
Player 1,2,3,38,16,8,9,100,0,15,0,2.5,0.0,Half-Life 2,19.28
Player 1,0,3,41,16,10,9,150,50,5,25,1.0,1.0,Half-Life 2,19.29
Player 1,2,3,40,16,8,8,125,0,15,0,2.5,0.0,Half-Life 2,19.31
Player 1,6,3,40,16,8,9,0,125,0,25,0.0,0.0,Half-Life 2,19.32
Player 1,6,3,42,16,8,9,0,50,0,0,0.0,3.0,Half-Life 2,19.35
Player 1,5,3,43,16,9,9,0,75,0,15,0.0,2.0,Half-Life 2,19.36
Player 1,6,3,41,16,9,9,0,50,0,0,0.0,3.0,Half-Life 2,19.37
Player 3,4,3,39,21,9,9,50,100,10,10,3.0,3.0,Half-Life 2,12.53
Player 3,1,3,38,21,8,9,125,25,10,0,2.5,2.5,Half-Life 2,12.55
Player 3,2,3,42,21,9,9,125,0,10,0,2.5,0.0,Half-Life 2,12.56
Player 3,1,3,43,21,8,8,125,0,10,0,1.0,0.0,Half-Life 2,12.58
Player 3,2,3,43,21,9,9,100,0,5,0,1.0,0.0,Half-Life 2,12.59
Player 3,5,3,42,21,8,9,0,25,0,0,0.0,3.0,Half-Life 2,13.00
Player 3,4,3,44,21,9,9,25,100,5,20,2.5,2.5,Half-Life 2,13.02
Player 3,5,3,43,21,9,9,125,125,25,10,0.0,0.0,Half-Life 2,13.03
Player 3,4,3,46,21,9,9,50,0,0,0,1.0,0.0,Half-Life 2,13.04
Player 3,2,3,44,21,9,9,125,0,0,0,2.0,0.0,Half-Life 2,13.06
Player 3,1,3,43,21,9,9,0,100,0,5,0.0,2.5,Half-Life 2,13.07
Player 3,2,3,47,22,9,9,0,75,0,25,0.0,0.5,Half-Life 2,13.08
Player 3,3,3,47,22,9,9,0,50,0,10,0.0,2.0,Half-Life 2,13.10
Player 3,3,3,41,21,7,8,25,0,0,0,1.0,0.0,Half-Life 2,13.11
Player 3,4,3,46,22,9,9,100,75,0,20,0.0,0.5,Half-Life 2,13.13
Player 3,4,3,40,21,6,8,0,125,0,0,0.0,1.5,Half-Life 2,13.15
Player 3,4,3,49,22,10,10,25,0,20,0,0.5,0.0,Half-Life 2,13.18
Player 3,5,3,54,22,9,9,0,25,0,25,0.0,0.0,Half-Life 2,13.19
Player 3,4,3,50,22,8,9,150,100,0,0,1.0,1.0,Half-Life 2,13.20
Player 3,5,3,53,23,8,8,0,75,0,5,0.0,0.0,Half-Life 2,13.22
Player 3,4,3,52,22,8,8,25,150,20,20,0.5,0.5,Half-Life 2,13.23
Player 3,3,3,51,23,9,9,0,50,0,10,0.0,1.5,Half-Life 2,13.24
Player 3,2,3,53,23,9,10,50,0,15,0,3.0,0.0,Half-Life 2,13.26
Player 3,2,3,54,23,9,9,125,0,5,0,3.0,0.0,Half-Life 2,13.27
Player 3,2,3,55,23,8,9,100,0,5,0,2.5,0.0,Half-Life 2,13.28
Player 3,3,3,56,23,8,9,50,150,0,20,1.5,1.5,Half-Life 2,13.30
Player 3,3,3,56,23,8,8,0,50,0,0,0.0,0.5,Half-Life 2,13.31
Player 3,2,3,56,24,9,9,50,0,20,0,0.5,0.0,Half-Life 2,13.33
Player 3,2,3,57,24,9,9,0,125,0,20,0.0,0.5,Half-Life 2,13.34
Player 3,3,3,59,24,9,9,50,0,5,0,2.0,0.0,Half-Life 2,13.35
Player 3,3,3,58,24,9,9,0,100,0,10,0.0,2.0,Half-Life 2,13.38
Player 3,5,3,59,24,8,9,25,125,0,15,2.5,2.5,Half-Life 2,13.40
Player 3,2,3,54,23,7,8,125,0,15,0,1.0,0.0,Half-Life 2,13.42
Player 3,2,3,58,23,9,9,0,125,0,5,0.0,2.0,Half-Life 2,13.43
Player 3,2,3,58,23,10,9,0,75,0,15,0.0,1.5,Half-Life 2,13.44
Player 3,1,3,59,23,9,9,75,100,20,10,1.0,1.0,Half-Life 2,13.45
Player 3,2,3,62,23,9,9,100,150,20,20,0.5,0.5,Half-Life 2,13.47
Player 3,4,3,60,23,8,9,150,50,0,15,2.5,2.5,Half-Life 2,13.48
Player 3,5,3,62,23,9,9,25,100,15,0,0.0,0.0,Half-Life 2,13.50
Player 3,3,3,62,24,9,9,25,0,5,0,1.5,0.0,Half-Life 2,13.51
Player 3,4,3,62,24,9,9,0,25,0,5,0.0,3.0,Half-Life 2,13.52
Player 3,5,3,68,24,9,9,0,50,0,10,0.0,0.0,Half-Life 2,13.54
Player 3,5,3,67,24,9,9,0,25,0,5,0.0,1.5,Half-Life 2,13.55
Player 3,4,3,69,24,9,9,50,125,15,10,3.0,3.0,Half-Life 2,13.56
Player 3,5,3,70,26,8,9,100,0,10,0,0.0,0.0,Half-Life 2,15.26
Player 3,3,3,71,27,12,11,25,50,5,25,3.0,3.0,Half-Life 2,16.13
Player 3,2,3,70,27,12,11,0,100,0,20,0.0,1.5,Half-Life 2,16.17
Player 3,0,3,73,27,10,10,150,0,25,0,2.5,0.0,Half-Life 2,16.20
Player 3,3,3,71,28,12,11,75,0,20,0,1.5,0.0,Half-Life 2,16.23
Player 3,3,3,75,26,9,9,0,75,0,25,0.0,1.5,Half-Life 2,16.24
Player 3,5,3,75,27,9,9,0,100,0,10,0.0,0.0,Half-Life 2,16.26
Player 3,1,3,76,27,9,9,150,0,15,0,3.0,0.0,Half-Life 2,16.27
Player 3,2,3,77,27,9,9,125,0,20,0,0.5,0.0,Half-Life 2,16.28
Player 3,2,3,80,28,8,8,0,150,0,0,0.0,0.5,Half-Life 2,16.30
Player 3,3,3,80,27,7,8,75,100,0,10,1.0,1.0,Half-Life 2,16.31
Player 3,6,3,71,27,9,9,25,0,15,0,2.5,0.0,Half-Life 2,16.33
Player 3,4,3,73,27,9,9,75,50,0,15,1.5,1.5,Half-Life 2,16.34
Player 3,4,3,71,28,9,9,0,50,0,0,0.0,0.5,Half-Life 2,16.36
Player 3,5,3,72,28,9,9,50,50,15,20,0.0,0.0,Half-Life 2,16.37
Player 3,3,3,72,28,9,9,75,0,0,0,2.5,0.0,Half-Life 2,16.38
Player 3,4,3,73,27,10,10,25,0,5,0,0.5,0.0,Half-Life 2,16.40
Player 3,2,3,77,27,9,9,100,50,15,10,2.5,2.5,Half-Life 2,16.41
Player 3,4,3,72,28,9,10,50,25,5,10,3.0,3.0,Half-Life 2,16.42
Player 5,2,4,73,28,11,11,0,75,0,10,0.0,1.5,Half-Life 2,16.48
Player 5,2,3,73,29,10,10,100,0,20,0,1.5,0.0,Half-Life 2,16.51
Player 1,2,4,74,28,12,11,125,0,0,0,1.0,0.0,Half-Life 2,16.55
Player 1,6,3,74,29,12,11,0,25,0,10,0.0,0.0,Half-Life 2,16.58
Player 1,4,3,74,28,9,9,50,0,20,0,2.0,0.0,Half-Life 2,16.59
Player 1,5,3,73,28,9,9,0,25,0,5,0.0,2.0,Half-Life 2,17.00
Player 1,3,3,73,29,9,9,0,50,0,5,0.0,2.0,Half-Life 2,17.02
Player 1,2,3,73,28,9,9,50,0,5,0,3.0,0.0,Half-Life 2,17.03
Player 1,2,3,72,28,9,9,0,50,0,10,0.0,3.0,Half-Life 2,17.04
Player 1,1,3,77,28,9,9,125,0,20,0,2.5,0.0,Half-Life 2,17.06
Player 1,0,3,79,29,10,10,150,75,5,25,1.5,1.5,Half-Life 2,17.07
Player 3,5,3,75,29,9,9,50,100,0,0,2.0,2.0,Half-Life 2,17.10
Player 3,5,3,71,29,9,9,0,100,0,25,0.0,0.0,Half-Life 2,17.12
Player 3,4,3,70,29,9,9,25,0,5,0,1.5,0.0,Half-Life 2,17.13
Player 3,5,3,79,28,9,9,25,0,5,0,0.0,0.0,Half-Life 2,17.14
Player 3,3,3,78,29,8,9,100,0,0,0,1.0,0.0,Half-Life 2,17.16
Player 3,4,3,77,29,9,9,0,50,0,0,0.0,0.5,Half-Life 2,17.17
Player 3,0,3,80,29,9,9,0,50,0,25,0.0,1.0,Half-Life 2,17.18
Player 3,1,3,72,29,8,8,0,150,0,25,0.0,1.5,Half-Life 2,17.20
Player 3,2,3,78,28,7,8,125,100,15,25,0.5,0.5,Half-Life 2,17.21
Player 3,3,3,71,29,9,9,50,0,20,0,1.5,0.0,Half-Life 2,17.23
Player 3,5,3,73,29,10,9,125,0,15,0,0.0,0.0,Half-Life 2,17.24
Player 3,4,3,72,29,9,9,0,75,0,0,0.0,0.0,Half-Life 2,17.26
Player 3,1,3,71,29,9,9,125,50,15,15,2.5,2.5,Half-Life 2,17.27
Player 1,6,3,73,30,8,9,125,0,0,0,0.0,0.0,Half-Life 2,17.32
Player 1,5,3,72,29,9,9,0,25,0,5,0.0,1.5,Half-Life 2,17.33
Player 5,4,3,74,57,9,9,75,25,15,20,2.5,2.5,Half-Life 2,13.10
Player 5,4,3,74,58,10,10,0,75,0,0,0.0,1.0,Half-Life 2,13.13
Player 5,2,3,74,56,10,9,150,25,0,25,2.5,2.5,Half-Life 2,13.17
Player 5,4,3,74,57,12,11,25,0,15,0,1.0,0.0,Half-Life 2,13.20
Player 5,2,3,74,57,11,10,50,125,15,15,0.0,2.0,Half-Life 2,13.23
Player 5,3,4,74,57,11,10,50,0,0,0,1.5,0.0,Half-Life 2,13.27
Player 1,3,3,75,57,9,9,50,0,15,0,1.5,0.0,Half-Life 2,13.40
Player 1,4,3,75,57,9,9,75,150,25,20,1.0,1.0,Half-Life 2,13.41
Player 1,6,3,77,57,9,9,50,25,10,25,0.0,0.0,Half-Life 2,13.42
Player 1,1,3,75,57,8,8,0,150,0,25,0.0,0.5,Half-Life 2,13.44
Player 1,5,3,76,57,9,9,25,50,25,0,0.5,0.5,Half-Life 2,13.45
Player 1,4,3,74,57,9,9,100,0,0,0,1.5,0.0,Half-Life 2,13.46
Player 1,3,3,76,57,9,9,50,0,15,0,3.0,0.0,Half-Life 2,13.48
Player 1,1,3,76,57,9,9,125,125,20,25,3.0,3.0,Half-Life 2,13.49
Player 1,1,3,78,57,8,8,150,25,0,15,1.5,1.5,Half-Life 2,13.52
Player 1,3,3,75,57,9,9,0,50,0,5,0.0,2.0,Half-Life 2,13.53
Player 1,4,3,78,57,9,9,50,50,15,20,1.5,1.5,Half-Life 2,13.55
Player 1,6,3,78,57,9,9,50,0,15,0,0.0,0.0,Half-Life 2,13.57
Player 1,4,3,78,57,9,9,0,50,0,25,0.0,1.5,Half-Life 2,14.01
Player 1,2,3,78,58,9,9,75,0,15,0,1.0,0.0,Half-Life 2,14.02
Player 1,1,3,78,58,9,9,100,50,15,10,2.5,2.5,Half-Life 2,14.03
Player 1,0,3,79,58,9,9,0,125,0,15,0.0,2.0,Half-Life 2,14.14
Player 1,5,3,79,58,8,8,0,50,0,10,0.0,1.5,Half-Life 2,14.16
Player 1,2,3,78,58,8,9,100,50,10,0,2.5,2.5,Half-Life 2,14.17
Player 1,2,3,78,58,9,9,125,0,10,0,2.5,0.0,Half-Life 2,14.19
Player 1,4,3,79,58,9,9,50,50,5,15,2.5,2.5,Half-Life 2,14.26
Player 1,6,3,78,58,9,9,25,150,10,25,0.0,0.0,Half-Life 2,14.27
Player 1,5,3,79,58,8,9,75,0,20,0,1.5,0.0,Half-Life 2,14.29
Player 1,2,3,79,58,9,9,75,125,10,25,2.5,2.5,Half-Life 2,14.31
Player 1,2,3,79,59,9,9,100,75,0,15,3.0,3.0,Half-Life 2,14.36
Player 1,6,3,32,13,8,8,0,25,0,0,0.0,3.0,Half-Life 2,15.59
Player 1,1,3,37,13,9,9,0,125,0,20,0.0,3.0,Half-Life 2,16.19
Player 1,4,3,40,14,9,9,0,50,0,5,0.0,0.5,Half-Life 2,16.20
Player 1,1,3,37,14,8,9,125,0,15,0,1.0,0.0,Half-Life 2,16.22
Player 8,5,3,42,14,10,10,50,50,10,25,3.0,3.0,Half-Life 2,16.25
Player 9,5,3,41,14,10,10,25,50,15,15,0.0,0.0,Half-Life 2,16.29
Player 8,6,3,22,14,8,9,125,0,15,0,0.5,0.5,Spelunky,16.33
Player 8,6,3,44,15,11,10,50,150,15,15,0.0,2.5,Half-Life 2,16.37
Player 8,6,3,40,15,10,10,0,100,0,20,0.0,1.5,Half-Life 2,16.40
Player 5,2,3,41,15,11,10,0,75,0,15,0.0,1.5,Half-Life 2,16.46
Player 5,2,3,42,15,9,10,125,50,5,10,1.5,1.5,Half-Life 2,16.49
Player 5,2,3,42,15,11,10,0,75,0,20,0.0,3.0,Half-Life 2,16.53
Player 5,2,3,42,16,11,11,0,150,0,0,0.0,2.5,Half-Life 2,16.56
Player 5,2,3,43,15,12,11,75,0,0,0,2.5,0.0,Half-Life 2,17.00
Player 5,2,3,41,15,11,10,0,75,0,15,0.0,1.5,Half-Life 2,17.03
Player 5,1,3,39,15,10,10,125,150,20,0,2.0,2.0,Half-Life 2,17.07
Player 5,2,3,42,15,11,11,0,75,0,5,0.0,2.0,Half-Life 2,17.10
Player 1,5,3,39,15,9,9,0,50,0,5,2.5,2.5,Half-Life 2,17.12
Player 1,0,3,36,15,9,9,0,150,0,15,0.0,2.0,Half-Life 2,17.13
Player 1,1,3,39,15,9,9,100,0,15,0,0.5,0.0,Half-Life 2,17.14
Player 5,2,3,35,15,8,9,0,50,0,15,0.0,2.0,Half-Life 2,17.16
Player 5,2,3,40,15,11,10,0,125,0,25,0.0,0.5,Half-Life 2,17.19
Player 5,2,3,42,15,10,10,0,50,0,5,0.0,3.0,Half-Life 2,17.22
Player 3,3,3,36,13,9,9,50,0,15,0,1.0,0.0,Half-Life 2,14.38
Player 3,3,3,36,13,9,9,0,125,0,0,0.0,3.0,Half-Life 2,14.40
Player 3,4,3,40,14,9,9,0,25,0,15,0.0,2.0,Half-Life 2,14.41
Player 3,3,3,38,14,9,9,50,0,0,0,0.5,0.0,Half-Life 2,14.42
Player 3,2,3,35,14,8,9,0,150,0,0,0.0,1.5,Half-Life 2,14.44
Player 3,2,3,37,14,9,9,50,0,10,0,0.5,0.0,Half-Life 2,14.45
Player 3,2,3,39,14,9,9,0,50,0,25,0.0,1.5,Half-Life 2,14.47
Player 3,1,3,33,13,8,8,150,125,25,5,3.0,3.0,Half-Life 2,14.48
Player 3,5,3,36,13,8,9,150,50,15,20,0.0,0.0,Half-Life 2,14.49
Player 3,3,3,37,14,9,9,0,25,0,10,0.0,0.5,Half-Life 2,14.51
Player 3,2,3,36,14,9,10,75,0,25,0,3.0,0.0,Half-Life 2,14.52
Player 3,5,3,37,14,9,9,0,50,0,20,0.0,0.0,Half-Life 2,14.56
Player 3,2,3,24,13,6,8,0,50,0,15,0.0,3.0,Half-Life 2,14.58
Player 3,2,3,37,14,9,9,0,75,0,25,0.0,2.0,Half-Life 2,14.59
Player 3,4,3,40,14,9,9,0,50,0,5,0.0,0.5,Half-Life 2,15.00
Player 3,3,3,39,14,9,9,50,50,20,25,0.5,0.5,Half-Life 2,15.02
Player 3,4,3,33,14,9,10,0,75,0,20,0.0,0.0,Half-Life 2,15.03
Player 3,2,3,32,14,8,9,0,100,0,25,0.0,1.5,Half-Life 2,15.04
Player 3,3,3,34,14,8,9,50,75,20,15,2.5,2.5,Half-Life 2,15.06
Player 3,4,3,38,14,9,9,50,0,5,0,0.5,0.0,Half-Life 2,15.11
Player 3,4,3,39,14,8,9,25,150,20,20,3.0,3.0,Half-Life 2,15.12
Player 3,4,3,39,14,9,9,0,50,0,0,0.0,1.5,Half-Life 2,15.13
Player 3,2,3,36,14,8,9,0,125,0,5,0.0,1.0,Half-Life 2,15.15
Player 3,1,3,34,14,9,9,150,0,5,0,1.0,0.0,Half-Life 2,15.16
Player 3,2,3,37,14,9,9,0,100,0,10,0.0,1.0,Half-Life 2,15.18
Player 3,5,3,37,14,8,8,100,150,15,10,0.0,0.0,Half-Life 2,15.19
Player 3,5,3,35,14,9,9,75,100,10,25,0.0,0.0,Half-Life 2,15.21
Player 3,4,3,37,14,9,9,150,50,5,25,0.0,0.0,Half-Life 2,15.23
Player 3,4,3,39,14,9,9,100,25,5,0,0.0,0.0,Half-Life 2,15.24
Player 3,2,3,39,14,9,9,100,0,15,0,2.0,0.0,Half-Life 2,15.26
Player 3,2,3,38,14,9,9,75,50,20,15,2.0,2.0,Half-Life 2,15.27
Player 3,5,3,38,14,9,9,0,0,0,0,1.5,0.0,Half-Life 2,15.28
Player 3,0,3,36,14,9,9,0,125,0,10,0.0,1.5,Half-Life 2,15.30
Player 3,1,3,32,14,9,9,125,50,20,5,2.0,2.0,Half-Life 2,15.31
Player 3,4,3,37,14,9,9,0,25,0,15,0.0,0.0,Half-Life 2,15.33
Player 3,5,3,38,14,9,9,50,25,0,5,1.0,1.0,Half-Life 2,15.34
Player 3,5,3,34,14,8,9,150,25,25,15,0.0,0.0,Half-Life 2,15.35
Player 1,2,3,35,14,8,9,0,100,0,10,0.0,2.0,Half-Life 2,15.38
Player 1,3,3,38,14,9,9,75,100,25,0,1.5,1.5,Half-Life 2,15.39
Player 1,6,3,39,14,9,9,100,50,25,20,0.0,0.0,Half-Life 2,15.40
Player 1,5,3,40,15,9,9,25,125,0,5,2.0,2.0,Half-Life 2,15.42
Player 1,1,3,37,14,8,9,150,0,25,0,2.5,0.0,Half-Life 2,15.43
Player 1,3,3,38,14,9,9,75,50,25,25,2.0,2.0,Half-Life 2,15.45
Player 1,5,3,39,14,9,9,0,50,0,5,0.0,3.0,Half-Life 2,15.46
Player 1,6,3,36,14,8,9,0,150,0,10,0.0,0.0,Half-Life 2,15.48
Player 1,6,3,37,14,9,9,0,100,0,25,0.0,0.0,Half-Life 2,15.49
Player 1,2,3,36,14,9,9,125,0,0,0,0.5,0.0,Half-Life 2,15.50
Player 1,1,3,37,14,10,10,100,0,15,0,3.0,0.0,Half-Life 2,15.52
Player 1,2,3,37,14,9,9,100,25,10,25,1.5,1.5,Half-Life 2,15.53
Player 1,3,3,37,14,10,10,0,75,0,5,0.0,1.0,Half-Life 2,15.54
Player 1,2,3,38,14,9,9,100,100,20,0,1.0,1.0,Half-Life 2,15.56
